CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
3843629;4106903843629;41;410690;;MARISA DE FREITAS LEAL;MARISA DE FREITAS LEAL;;;M;;;M ;MUNICIPAL;4;22;81200000;RUA PAULO GORSKI;200;MOSSUNGUE;41 30273269;-25.4323946;-49.3231477;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;NAO
8036845;2611108036845;26;261110;;KAREN LUSTOSA COELHO CARIBE LTDA;MED CLINICA DE ESPECIALIDADES;;;M;;;M ;MUNICIPAL;4;22;56304010;PACIFICO DA LUZ;998;CENTRO;81 95949475;-9.3921968375;-40.5002642055;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;51735166000197.0;VANESSA.CARVALHO@MENDONCAGALVAO.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2050730;3556502050730;35;355650;45780087000103.0;PREFEITURA MUNICIPAL DE VARZEA PAULISTA;USF VILA POPULAR;;;M;;;M ;MUNICIPAL;4;2;13225501;RUA ITAOCA;294;PRQ GUARANI;(11)45950081;-23.2268599;-46.8462355;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubs-vila.popular@varzeapaulista.sp.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
921319;3527100921319;35;352710;;DELOS SERVICOS DE SAUDE LTDA;DELOS SERVICOS DE SAUDE LTDA;;;M;;;M ;MUNICIPAL;4;22;16400048;PRACA DA BANDEIRA;26;CENTRO;(016) 98117-9347;-21.67658455;-49.7559413;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;28075175000187.0;esc.arquivo1@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;11.0;NAO
2339307;5208702339307;52;520870;;CHECK UP CARDIOLOGICO SAMARITANO LTDA;CHECK UP CARDIOLOGICO SAMARITANO;;;M;;;M ;MUNICIPAL;4;36;74535090;RUA 220;183;SETOR COIMBRA;(62) 3291 7019;-16.6771214611;-49.2829728127;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3806031000122.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7444419;3543407444419;35;354340;;VERUSKA AZENHA VELLUDO;VERUSKA AZENHA VELLUDO RIBEIRAO PRETO;;;M;;;M ;MUNICIPAL;4;22;14015120;RUA RUI BARBOSA;1239;CENTRO;3235-7866;-21.1826310745;-47.8107833862;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;dra.veruska.av@hotmail.com;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;NAO
4139526;4312404139526;43;431240;;LEANDRA MARINA CANTON CASARIN;LEANDRA MARINA CANTON CASARIN;;;M;;;M ;MUNICIPAL;4;22;92510290;CAPITAO CRUZ;2184;CENTRO;5136322548;-29.677464089;-51.4638018608;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;LEANDRACANTON@OTLOOK.COM;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
7348428;3139407348428;31;313940;;JANAINA ALBUQUERQUE MIRANDA NETO;CONSULTORIO ODONTOLOGICO JANAINA ALBUQUERQUE MIRANDA NETO;;;M;;;M ;MUNICIPAL;4;22;36900034;RUA AMARAL FRANCO;42;CENTRO;33 3331 7150;-20.2536293793;-42.0324529898;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4550544;2408104550544;24;240810;;ANDREA L DE SA;DROGARIA SA;;;M;;;M ;MUNICIPAL;4;43;59082352;RENATO GUILHERME KAISER;27;CAPIM MACIO;84 20203184;-5.87084;-35.188297;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;34990012000122.0;CONTATO@CLAUDIAGOMESCONTABILIDADE.COM;2135.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
6633935;4314906633935;43;431490;;FYSIO PHORMA CLINICA DE FISIOTERAPIA E ACUPUNTURA LTDA;FYSIO PHORMA CLINICA DE FISIOTERAPIA E ACUPUNTURA LTDA;;;M;;;M ;MUNICIPAL;4;36;90010140;URUGUAI;155;CENTRO HISTORICO;51 32260525;-30.027977121;-51.228986346;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;7549847000179.0;Fysiophoma@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3738930;3529003738930;35;352900;;OSVALDO FERIOLI PEREIRA;OSVALDO FERIOLI PEREIRA;;;M;;;M ;MUNICIPAL;4;22;17502270;RUA BOROROS;84;SALGADO FILHO;14-34543090;-22.214;-49.946;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
2118610;3127702118610;31;312770;26388330000190.0;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;HEMOMINAS DE GOV VALADARES;;;D;;;D ;DUPLA;4;69;35020510;RUA RUI BARBOSA;149;CENTRO;(33)32716600;-18.850939478;-41.9489979744;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);26388330000351.0;;1147.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3149358;2910803149358;29;291080;;FUNCIONALMED ATENDIMENTOS DA SAUDE LTDA;FUNCIONALMED;;;M;;;M ;MUNICIPAL;4;36;44001240;RUA LEOLINDA BACELAR LIMA;239;KALILANDIA;75 36237459;-12.2510623134;-38.9590547064;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3589113000162.0;anaelps71@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
4548450;2800304548450;28;280030;;SAVYLLA SANTOS PSICOLOGA INFANTIL LTDA;SAVYLLA SANTOS PSICOLOGA INFANTIL;;;M;;;M ;MUNICIPAL;4;36;49020450;PEDRO PAES DE AZEVEDO;130;SALGADO FILHO;79 91567387;-10.9281688353;-37.056353318;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;52476383000172.0;SAVYLLAPSI@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7581645;3170207581645;31;317020;;CARDIOMOBILE CARDIOLOGIA MOVEL LTDA;UMC MEDICINA NUCLEAR;;;M;;;M ;MUNICIPAL;4;39;38411186;RAFAEL MARINO NETO;600;JARDIM INDAIA;34 3225-2666;-18.9444957;-48.2725364;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;15578912000112.0;mednuclear@umcenter.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4322037;3304554322037;33;330455;;DANIEL MARQUES FIGUEIREDO LEAL;DANIEL MARQUES FIGUEIREDO LEAL BARRA;;;M;;;M ;MUNICIPAL;4;22;22775003;AVENIDA AYRTON SENNA;2500;BARRA DA TIJUCA;(21)98893-0636;-22.9948753;-43.3662716;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;dmfleal@gmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5629209;4211755629209;42;421175;;MARCIA SITTONI VAZ;MARCIA SITTONI VAZ;;;M;;;M ;MUNICIPAL;4;22;88540000;JOSEPH WILLIAN SCHALLER;473;POCO RICO;4932752111;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;NAO
6493939;1504806493939;15;150480;;DANIEL CAMPOS DE CARVALHO ME;CLINIFISIO FISIOTERAPIA REEDUCACAO FISICA E REABILITACAO;;;M;;;M ;MUNICIPAL;4;36;68220000;TV DR CARLOS ARNOBIO FRANCO;284;CIDADE ALTA;(93) 9128-4688;-2.008;-54.069;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;11817249000100.0;clinifisio@ymal.com;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7709102;1504207709102;15;150420;;CLINICA PSICOLOGICA POLIANA FERREIRA;CLINICA PSICOLOGICA POLIANA FERREIRA EIRELI ME;;;M;;;M ;MUNICIPAL;4;36;68509094;FOLHA 26 QUADRA 14 LOTE 01 VP 08;S/N;NOVA MARABA;94 33227272;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;21743540000135.0;;2305.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;NAO
7544146;3303307544146;33;330330;;BODY DAY CLINICA INTEGRAL LTDA;CLINICA BODY DAY;;;M;;;M ;MUNICIPAL;4;22;24230251;AV SETE DE SETEMBRO;317;ICARAI;21-27228424;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;19955918000112.0;;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
6698212;5300106698212;53;530010;;CENTRO CLINICO AMBIENTE VASCULAR LTDA;AMBIENTE VASCULAR;;;E;;;E ;ESTADUAL;4;22;70770560;SETOR HOSP LOCAL NORTE BLOCO F;10;ASA NORTE;99884720;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5265997000125.0;;2305.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;NAO
8457085;3147108457085;31;314710;;JESSICA SILVA TEIXEIRA VIEIRA;JESSICA TEIXEIRA PILATES E FISIOTERAPIA;;;M;;;M ;MUNICIPAL;4;22;35660045;RUA CORONEL DOMINGOS JUSTINO;201;CENTRO;;-19.8647119926;-44.6054363251;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9152377;3550309152377;35;355030;;MARTINEZ MEDICOS ASSOACIADOS LTDA ME;CLINICA MARTINEZ;;;M;;;M ;MUNICIPAL;4;22;4029200;AV IBIRAPUERA;2907;INDIANOPOLIS;11 5093-8688;-23.6084498654;-46.6664350033;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;10816978000180.0;contato@clinicamartinez.com.br;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
7662505;3545807662505;35;354580;;MARILIA ISIS BIGNOTTO CURY;CONSULTORIO MEDICO MARILIA ISIS BIGNOTTO CURY;;;M;;;M ;MUNICIPAL;4;22;13450028;RUA GENERAL CAMARA;1055;CENTRO;;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;NAO
9162011;4115209162011;41;411520;;ISHIDA ODONTOLOGIA S S LTDA ME;ISHIDA ODONTOLOGIA;;;M;;;M ;MUNICIPAL;4;22;87013000;BRASIL;3772;ZONA 01;44 32232686;-23.4207404451;-51.9390651584;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;25031799000104.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
8005931;3550308005931;35;355030;;LEANDRA CASTILHO SORRISOS E FACES LTDA;LE STUDIO SORRISOS E FACES;;;M;;;M ;MUNICIPAL;4;22;3310000;R ITAPURA;239;VILA GOMES CARDIM;(11) 3805-1128;-23.540504;-46.567098;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;61101540000156.0;LEANDRACASTILHO@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
3668312;3524103668312;35;352410;;CLINICA DE REABILITACAO ESPECIALIZADA DE ITUVERAVA SC LTDA;CLINICA REABILITACAO PAULA NUNES;;;M;;;M ;MUNICIPAL;4;22;14503292;RUA MARIA LIPORACI;456;CENTRO;;-20.3359201543;-47.790851891;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1893864000142.0;;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
7236948;1600307236948;16;160030;;P F M GUERRA ME;CENTRO DE OLHOS DR PAULO GUERRA;;;M;;;M ;MUNICIPAL;4;22;68901270;RUA SANTOS DUMONT;904;SANTA RITA;;0.0245455;-51.0733557;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;10547427000168.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6651240;3205306651240;32;320530;;CLINICA DO CORPO LTDA ME;CLINICA DO CORPO;;;E;;;E ;ESTADUAL;4;4;29065540;RUA MARIA DE LOURDES POYARES LABUTO;380;MATA DA PRAIA;27 30261055;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;10784005000106.0;contato@cdcassessoriaesportiva.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
8284628;3526408284628;35;352640;;CLINFARMA MEDICAMENTOS E MANIPULACAO LTDA;CLINFARMA;;;M;;;M ;MUNICIPAL;4;43;18500043;EXPEDICIONARIOS;90;CENTRO;15 2831994;-23.054078;-47.83378;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5344987000185.0;clinfarma@clinfarma.com.br;2062.0;;;;;0.0;0.0;;NAO
5772567;3158305772567;31;315830;18245183000170.0;MUNICIPIO DE SANTANA DA VARGEM;CENTRO DE ESPECIALIDADES MEDICAS DE SANTANA DA VARGEM;;;M;;;M ;MUNICIPAL;4;4;37195000;TRAVESSA JOSE BATISTA DE FIGUEIREDO;45;CENTRO;35992130184;-21.249;-45.50574;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
6936067;3550306936067;35;355030;;TDM SERVICOS MEDICOS LTDA;TDM SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;22;3014020;PRACA MAJOR GUILHERME RUDGE;91;BRAS;(11) 2292-8241;-23.5373327303;-46.5889454143;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;14570686000160.0;tadeu_martinelli@yahoo.com.br;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
7042183;2916107042183;29;291610;13882949000104.0;PREFEITURA MUNICIPAL DE ITAPARICA;CENTRAL MUNICIPAL DE REGULACAO DE ITAPARICA;;;M;;;M ;MUNICIPAL;4;81;44460000;AVENIDA LOMANTO JUNIOR;S/N;ALTO DO SANTO ANTONI;;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;;;;;0.0;0.0;8.0;SIM
5219906;3550405219906;35;355040;;PAULO CEZAR SUTTI MARTINS;PAULO CEZAR SUTTI MARTINS;;;M;;;M ;MUNICIPAL;4;22;13520000;RUA DOS IMIGRANTES;511;VALE DO SOL;;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
667684;3163800667684;31;316380;;HEMOLAB DIAGNOSTICO LABORATORIAL LTDA;HEMOLAB DIAGNOSTICO LABORATORIAL LTDA;;;M;;;M ;MUNICIPAL;4;39;36590000;RUA SEBASTIAO PEREIRA;631;CENTRO;;-20.7066656029;-42.7198648453;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;12301847000357.0;hemolabanalisesclinicas@bol.com.br;2062.0;;;;;0.0;0.0;;NAO
2745232;2801502745232;28;280150;13108535000122.0;PREFEITURA MUNICIPAL DE CARMOPOLIS;COORDENADORIA DE VIGILANCIA SANITARIA;;;D;;;D ;DUPLA;4;2;49740000;RUA GETULIO VARGAS;S/N;CENTRO;(79)2771224;;;1.0;ATENDIMENTO SOMENTE PELA MANHA;;secsaudecar@infonet.com.br;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;SIM
5742242;4322005742242;43;432200;;SERVICO SOCIAL DA INDUSTRIA SESI;SESI ARLANXEO EPDM;;;M;;;M ;MUNICIPAL;4;73;95853000;BR 386 KM419 VIA DE CONTORNO 292;S/N;POLO PETROQUIMICO;51 33478787;-29.9349282748;-51.7040634155;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3775159028771.0;TRIBUTOS@SESIRS.ORG.BR;3077.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7608993;1721007608993;17;172100;;VIVATI ODONTOLOGIA LTDA ME;VIVATI ODONTOLOGIA;;;M;;;M ;MUNICIPAL;4;36;77020020;QD 104 SUL AV LO 01 SEGUNDO PISO;S/N;CENTRO;3215-2470;-10.1867425;-48.3327038;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;16823731000177.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
6921019;3511106921019;35;351110;;ANDRE DA ROCHA NASORRI;ANDRE DA ROCHA NASORRI;;;M;;;M ;MUNICIPAL;4;22;15800020;RUA MARANHAO;1405;CENTRO;17-35244809;-21.142172;-48.9757839;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4440757;2611604440757;26;261160;;NUCLEO DE PSICOLOGIA E CONSULTORIA DE RECURSOS HUMANOS LTDA;NPC RH;;;M;;;M ;MUNICIPAL;4;36;51110000;AV ANTONIO DE GOES;449;PINA;;-8.0877233;-34.8848789;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;40820573000267.0;nucleo.psicologia.recife@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
6404324;3536256404324;35;353625;59858134000190.0;PREFEITURA MUNICIPAL DE PARISI;DEPARTAMENTO DE SAUDE DE PARISI;;;M;;;M ;MUNICIPAL;4;68;15525037;RUA AURELIO PARISI;292;CENTRO;17-38391138;-20.303397;-50.016277;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@parisi.sp.gov.br;1244.0;;;;;0.0;0.0;;SIM
2472589;5101702472589;51;510170;3507522000172.0;PREFEITURA MUNICIPAL DE BARRA DO BUGRES;ESF ASSARI;;;M;;;M ;MUNICIPAL;4;2;78390000;RUA 7 DE SETEMBRO;S/N;DISTRITO DE ASSARI;;-14.8744508966;-57.1755981445;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4143981;3303304143981;33;330330;;PIQUEPED PEDIATRIA LTDA;PIQUEPED PEDIATRIA LTDA;;;M;;;M ;MUNICIPAL;4;36;24230100;R GAVIAO PEIXOTO;70;ICARAI;;-22.904299;-43.1094557;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;43664472000151.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7431635;3548907431635;35;354890;;DNA CONSULT GENETICA E BIOTECNOLOGIA LTDA;DNA CONSULT GENETICA E BIOTECNOLOGIA LTDA;;;M;;;M ;MUNICIPAL;4;36;13560181;RUA SETE DE SETEMBRO;2633;CENTRO;16-34156869;-22.0159272333;-47.8879505396;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3062362000103.0;dna@dnaconsult.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5393671;3551005393671;35;355100;;LOURDES REGINA SALGUEIRO CASTRO;LOURDES REGINA SALGUEIRO CASTRO SAO VICENTE;;;M;;;M ;MUNICIPAL;4;22;11320000;AV MAL DEODORO;737;VILA VALENCA;(13) 34694578;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;lreginascastro@bol.com.br;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;NAO
5389917;4318615389917;43;431861;;FERNANDO RUDEM BRASIL;FERNANDO RUDEM BRASIL;;;D;;;D ;DUPLA;4;22;95748000;RUA WALDEMAR JOSE BOHN;2115;DOM DIOGO;51 36148989;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;dr.fb@hotmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;NAO
9019693;3170109019693;31;317010;;SALK LABORATORIOS LTDA;SALK LABORATORIO CLINICO;;;M;;;M ;MUNICIPAL;4;39;38050400;SANTOS DUMONT;1863;SANTA MARIA;34 33362222;-19.7368;-47.7368;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22196655000110.0;maurocontador@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
9713794;5212509713794;52;521250;;COMERCIAL SOUSA LTDA;DROGARIA ELISA;;;M;;;M ;MUNICIPAL;4;43;72801610;AVENIDA SANTA MARIA QD 77 LOTE 16 LOJA 03;S/N;SETOR FUMAL;61 3621 3755;-16.2622077342;-47.9575458169;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;19495808000115.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
2740516;4110072740516;41;411007;1613770000172.0;MUNICIPIO DE IMBAU;CENTRO DE SAUDE RURAL OTALIA ANTUNES BUENO;;;M;;;M ;MUNICIPAL;4;2;84250000;CHARQUEADA DE BAIXO;S/N;CHARQUEADA DE BAIXO;;-24.496;-50.706;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
6101674;3550306101674;35;355030;;VERA LUCIA POLO PIRES;CONS PSICOLOGIA VERA LUCIA POLO PIRES;;;M;;;M ;MUNICIPAL;4;22;4077020;AV MOEMA;94;MOEMA;5051-1680;;;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
6976816;4314906976816;43;431490;92963560000160.0;PREFEITURA MUNICIPAL DE PORTO ALEGRE;SAMU CENTRO VIDA;;;M;;;M ;MUNICIPAL;4;42;91150000;AV BALTAZAR DE OLIVEIRA GARCIA;2132;SARANDI;51 3347.5779;-29.9995437072;-51.1262512207;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;coord.samu@sms.prefpoa.com.br;1244.0;;;;;0.0;0.0;;NAO
7050496;3205207050496;32;320520;;VITOR AONI COSTA;VITOR AONI COSTA;;;M;;;M ;MUNICIPAL;4;22;29100020;RUA HENRIQUE MOSCOSO;1019;CENTRO;27 30322598;-20.3362169275;-40.2838182449;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3545121;2611003545121;26;261100;10106235000116.0;MUNICIPIO DE PETROLANDIA;PSF RENASCER;;;M;;;M ;MUNICIPAL;4;2;56460000;AV PEDRO DE SOUZA FREIRE;01;CENTRO;;-8.9710179;-38.2228185;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3863107;3554103863107;35;355410;;ANA LUCIA BARROS SILVA;CONSULTORIO ODONT DRA ANA LUCIA BARROS SILVA TAUBATE;;;M;;;M ;MUNICIPAL;4;22;12010080;RUA CONSELHEIRO MOREIRA DE BARROS;159;CENTRO;12-36328592;-23.0239055354;-45.558424803;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6635695;4321906635695;43;432190;87613188000121.0;PREFEITURA MUNICIPAL DE TRES PASSOS;CENTRO DE ATENCAO PSICOSOCIAL CAPS I TRES PASSOS;;;M;;;M ;MUNICIPAL;4;70;98600000;AV DUQUE DE CAXIAS;541;CENTRO;55 3522 0442;-27.4480043;-53.9334363;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7003056;1502907003056;15;150290;;FISIOCENTER;FISIOCENTER;;;M;;;M ;MUNICIPAL;3;36;68750000;AVENIDA PAES DE CARVALHO;317;EODOVIARIO;9137221912;-0.731979;-47.855203;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;14167540000179.0;fiscenter@hotmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
6765696;4314106765696;43;431410;;ALINE SCHONS DE LIMA JOAQUIM;ALINE SCHONS DE LIMA JOAQUIM;;;M;;;M ;MUNICIPAL;4;22;99010110;RUA URUGUAI;2001;CENTRO;54 84027850;-28.2622427013;-52.4165868759;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6930816;3508506930816;35;350850;;NUTRI CARE CONSULTORIA E ASSESSORIA LTDA;NUTRI CARE;;;M;;;M ;MUNICIPAL;4;22;12281530;RUA AMADOR BUENO;45;CENTRO;12-36532330;-23.1013995;-45.7091055;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;14312397000161.0;DARLENE.NUTRI@GMAIL.COM.BR;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7599587;2304407599587;23;230440;;CLINICA DA SAUDE FEMININA INTEGRADA AIRELI ME;SAFEMI;;;M;;;M ;MUNICIPAL;4;36;60813730;RUA CORONEL ALUISIO BORBA;300;ENG LUCIANO CAVALCA;32721334;-3.778165;-38.492608;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;21025167000187.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
2185946;3138902185946;31;313890;18404921000185.0;PREFEITURA MUNICIPAL;UNIDADE DE SAUDE DA FAMILIA MONTE PASCOAL;;;M;;;M ;MUNICIPAL;4;2;39873000;AVENIDA MONTE PASCOAL;S/N;CENTRO;(33)988276558;-17.0774284;-40.7217495;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;secretariademachacalis@bol.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
6255299;3549906255299;35;354990;;DANIELA FERNANDES LOBO MOLICA OLIVEIRA;LOBO ORTODONTIA;;;M;;;M ;MUNICIPAL;4;22;12230081;RUA JOSE ALVES DOS SANTOS;281;FLORADAS DE SAO JOSE;12 34314300;-23.2190166;-45.8897859;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;lobodanilobo@hotmail.com;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4211030;5300104211030;53;530010;;INSTITUTO NINAR PROJETO DE APOIO E MELHORIA DO DESENVOLVIM;NINAR PAMDA;;;E;;;E ;ESTADUAL;4;36;72410100;QUADRA 1 CONJUNTO A;04;SETOR SUL GAMA;(61)993990638;-16.0270829123;-48.0677551031;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;47236467000107.0;ninar.pamda.gama@gmail.com;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
