CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
3158;2800300003158;28;280030;13128780000878.0;SECRETARIA MUNICIPAL DE SAUDE ARACAJU;CAPS III LIBERDADE;;;M;;;M ;MUNICIPAL;4;70;49075190;RUA DISTRITO FEDERAL;1012;SIQUEIRA CAMPOS;79 31793873/3872;-10.9153643936;-37.0729994774;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;;1244.0;0.0;0.0;0.0;0.0;1.0;1.0;;SIM
3179532;4115203179532;41;411520;;CLINICA DE OLHOS PARANA S S;CLINICA DE OLHOS PARANA;;;M;;;M ;MUNICIPAL;4;22;87014100;RUA JOAQUIM NABUCO;657;ZONA 04;44 32254059;-23.4253010144;-51.9505128264;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3487462000173.0;;2232.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
35106;3304550035106;33;330455;;LUCAI SABA CLINICA ODONTOLOGICA EIRELI;CLINICA ODONTOLOGICA DRA LUCIA SABA;;;M;;;M ;MUNICIPAL;4;22;21831336;RUA NELSON DA FONSECA;11;SENADOR CAMARA;27715000;-22.893519;-43.486121;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;28573588000191.0;lucia.saba14@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
10545;5300100010545;53;530010;394700000108.0;HOSPITAL REGIONAL DE BRAZLANDIA;HRBZ;;;E;;;E ;ESTADUAL;4;5;72720660;AREA ESPECIAL;06;SETOR TRADICIONAL;(61) 3449-6392;-15.6751470865;-48.2036304474;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);394700000701.0;gab.cgsbz@gmail.com;1023.0;1.0;1.0;1.0;1.0;1.0;1.0;;SIM
5904234;4219505904234;42;421950;;CLINICA DE FISIOTERAPIA VMP LTDA;CLINICA DE FISIOTERAPIA VMP LTDA;;;M;;;M ;MUNICIPAL;4;39;89820000;RUA PAPA JOAO XXIII;590;CENTRO;34336263;-26.8710162;-52.4013536;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;9589403000192.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
4855;2927400004855;29;292740;13927801000572.0;SECRETARIA MUNICIPAL DE SAUDE DE SALVADOR;UBS DR PERICLES LARANJEIRAS;;;M;;;M ;MUNICIPAL;4;2;40353150;RUA DAS PITANGUEIRAS;32;FAZ GRANDE DO RETIRO;3611-5805;-12.9430303122;-38.4748506546;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;18centrodesaude@gmail.com;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2166887;3149302166887;31;314930;;RICARDO ALVES;RICARDO ALVES;;;M;;;M ;MUNICIPAL;4;22;33250036;RUA DR ROCHA;837;CENTRO;(31)36621007;-19.6217304874;-44.044983387;5.0;ATENDIMENTO COM TURNOS INTERMITENTES;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
8389;3534400008389;35;353440;46523171000104.0;PREFEITURA DO MUNICIPIO DE OSASCO;CENTRO DE ATENCAO AO IDOSO UNICO GALLAFRIO;;;M;;;M ;MUNICIPAL;4;36;6210000;RUA OSWALDO COLLINO;280;PRESIDENTE ALTINO;(11)3681-0307;-23.5235448453;-46.7696285101;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;centroidoso.ss@osasco.sp.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5753325;4313905753325;43;431390;;REOT REABILITACAO DO ESPORTE ORTOPEDIA E TRAUMATOLOGIA LTD;REOT;;;M;;;M ;MUNICIPAL;4;36;98280000;ERICA;206;ERICA;55 91789108;-28.3006609236;-53.5054011155;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;53839070000102.0;REOTPANAMBI@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
15008;4316900015008;43;431690;;COMERCIO DE MEDICAMENTOS BRAIR LTDA;SAO JOAO FARMACIAS 22;;;M;;;M ;MUNICIPAL;4;43;97010081;AV BORGES DE MEDEIROS;1289;SALGADO FILHO;;-29.6754587;-53.8262224;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;88212113037011.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
13048;3303300013048;33;330330;32556060000181.0;FUNDACAO MUNICIPAL DE SAUDE DE NITEROI;UNIDADE BASICA DE SAUDE DO CENTRO;;;M;;;M ;MUNICIPAL;4;2;24030077;RUA VISCONDE URUGUAI;531;CENTRO;(21)26208226;-22.8920525;-43.1244336;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubscentroniteroi@gmaill.com;1155.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4863;2604100004863;26;260410;;NADYVAN CARMEN FERREIRA DE PONTES QUEIROZ;NADYVAN CARMEN FERREIRA DE PONTES QUEIROZ;;;M;;;M ;MUNICIPAL;4;22;55016445;RUA ARTHUR ANTONIO DA SILVA;625;UNIVERSITARIO;37211420;-8.2596544536;-35.9661483765;2.0;ATENDIMENTO SOMENTE A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
3042;2800300003042;28;280030;;HUMANA CLINICA MEDICA LTDA;CLINICA HUMANA;;;M;;;M ;MUNICIPAL;4;4;49015340;GETULIO VARGAS;73;SAO JOSE;;-10.9368621137;-37.1298750468;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32843583000109.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
14303;4104300014303;41;410430;75904524000106.0;MUNICIPIO DE CAMPO MOURAO;UNIDADE DE SAUDE BENEDITO PEREIRA DUARTE MODELO;;;M;;;M ;MUNICIPAL;4;2;87309410;RUA ANA TEODORO DE LIMA;681;JARDIM MODELO;(44)3525-8853;-24.0016217299;-52.3635435104;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@campomourao.pr.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5458692;4108305458692;41;410830;;SANTA LUZIA GESTAO EM SAUDE E SEGURANCA DO TRABALHO LTDA;CLINICA SANTA LUZIA;;;M;;;M ;MUNICIPAL;4;4;85851010;RUA ALMIRANTE BARROSO;755;CENTRO;(45) 3026 1495;-25.5488577775;-54.5854779016;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;33285744000159.0;adml@clinicasantaluzia.com.br;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4792602;3502104792602;35;350210;;RENAN AMURIM FISIOTERAPIA LTDA;NUCLEO VENN FISIOTERAPIA ESPECIALIZADA ANDRADINA;;;M;;;M ;MUNICIPAL;4;22;16901306;PRESIDENTE VARGAS;1871;VILA MINEIRA;18 96098172;-20.8908335;-51.3674405;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;54966153000117.0;RENAN.OSTEO@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9909303;2602909909303;26;260290;;DIAGNOSTICOS DA AMERICA S A;CERPE CABO 2;;;M;;;M ;MUNICIPAL;4;39;54510360;HISTORIADOR PEREIRA DA COSTA;434;CENTRO;81 34169922;-8.827;-35.035;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;61486650092878.0;sirleide.silva@dasa.com.br;2046.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
8077304;3520508077304;35;352050;;DROGAL FARMACEUTICA LTDA;DROGAL INDAIATUBA XIV;;;M;;;M ;MUNICIPAL;4;43;13348671;HIGIENOPOLIS;100;JARDIM UNIAO;(19) 39362883;-23.1203387504;-47.2492699905;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;54375647037047.0;FILIAL336@DROGAL.COM.BR;2062.0;;;;;1.0;0.0;;NAO
15164;4106200015164;41;410620;76105519000104.0;PREFEITURA MUNICIPAL DE CONTENDA;UBS DEPARTAMENTO;;;M;;;M ;MUNICIPAL;4;2;83730203;RUA DESEMBARGADOR LAURO LOPES;400;CENTRO;(41)36251779;-25.67894;-49.53989;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
7935;1502400007935;15;150240;5121991000184.0;PREFEITURA MUNICIPAL DE CASTANHAL;USF IRACEMA;;;M;;;M ;MUNICIPAL;4;1;68745000;AGROVILA IRACEMA;S/N;AGROVILA IRACEMA;;-1.15847;-48.004116;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
5852250;2304405852250;23;230440;;CENTRO DE MEDICINA DA MULHER S S;CENTRO DE MEDICINA DA MULHER;;;M;;;M ;MUNICIPAL;4;36;60160230;AV DOM LUIS;1200;MEIRELES;40115550;-3.7347363;-38.4960187;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;9120179000195.0;;2232.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
6071465;3300206071465;33;330020;;CONSULTORIO MEDICO MAURO FERREIRA MADUREIRA;CONSULTORIO MEDICO MAURO FERREIRA MADUREIRA;;;M;;;M ;MUNICIPAL;4;22;28979108;RUA COMENDADOR BENTO JOSE MARTINS;297;CENTRO;26654583;-22.8745342761;-42.3367381096;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7891598;4106907891598;41;410690;76417005000186.0;MUNICIPIO DE CURITIBA;DISTRITO SANITARIO TATUQUARA;;;M;;;M ;MUNICIPAL;4;68;81470475;RUA OLIVARDO KORONOSKI BUENO;S/N;TATUQUARA;041-32986351;-25.5755966325;-49.3317568302;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;gerenciadstq@sms.curitiba.pr.gov.br;1244.0;;;;;0.0;0.0;;SIM
6565212;2402006565212;24;240200;;CONSULTORIO ODONTOLOGICO DRA LIBIA DANTAS PEREIRA SOUTO;CONSULTORIO ODONTOLOGICO DRA LIBIA DANTAS PEREIRA SOUTO;;;M;;;M ;MUNICIPAL;4;22;59300000;RUA POETA FRANCISCO FERNANDES;1630;PENEDO;;-6.464745;-37.0845182;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
6917917;4212806917917;42;421280;83102335000148.0;MUNICIPIO DE BALNEARIO PICARRAS;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;;;M;;;M ;MUNICIPAL;4;70;88380000;RUA ANTONIO PAULO DE BORBA;133;SANTO ANTONIO;4733452063;-26.76256;-48.684839;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9024;3549900009024;35;354990;46643466000106.0;PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS;UBS CENTRO II;;;M;;;M ;MUNICIPAL;3;2;12242280;AVENIDA ANCHIETA;1069;JARDIM NOVA AMERICA;12 39217219;-23.1932088;-45.9040381;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
6797997;2927406797997;29;292740;;CENTRO DE MEDICINA HIPERBARICA DO NORDESTE LTDA EPP;CENTRO DE MEDICINA HIPERBARICA DO NORDESTE CANELA;;;M;;;M ;MUNICIPAL;4;36;40110160;RUA JOAO DAS BOTAS;258;CANELA;(71) 3245-1118;-12.9906748904;-38.5202550888;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3419905000270.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
7072821;4106907072821;41;410690;;SAO SEBASTIAO CLINICA MEDICA LTDA;SAO SEBASTIAO CLINICA MEDICA;;;M;;;M ;MUNICIPAL;4;4;80540050;RUA SAO SEBASTIAO;238;AHU;41-30779688;-25.4055478;-49.2593372;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;15731626000145.0;clinica_saosebastiao@hotmail.com;2240.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;NAO
16535;3155500016535;31;315550;;ANA CLAUDIA ROCHA BARBOSA EVANGELISTA;CONSULTORIO ODONTOLOGICO DRA ANA CLAUDIA;;;M;;;M ;MUNICIPAL;4;22;38810000;RUA DONA MARIA TERTA;76;CENTRO;3438551763;-19.1951207032;-46.2416374683;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
9202;3549900009202;35;354990;46643466000106.0;PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS;UBS PUTIM;;;M;;;M ;MUNICIPAL;3;2;12228077;RUA ROBERTO APARECIDO CRUZ;100;SANTO ONOFRE;12 39441091;-23.24871;-45.83207;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubsputim@sjc.sp.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5134145;2304405134145;23;230440;;BARBARA COTRIM MARIZ;BARBARA COTRIM MARIZ;;;M;;;M ;MUNICIPAL;4;22;60025131;RUA FLORIANO PEIXOTO;2609;FATIMA;32831048;-3.745588;-38.532992;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
7815697;3140157815697;31;314015;1612508000103.0;PREFEITURA MUNICIPAL DE MARIO CAMPOS;ESF VERMELHO;;;M;;;M ;MUNICIPAL;4;2;32470000;RUA TOPAZIO;212;VILA ONDINA;3135774152;-20.0586322052;-44.1893398762;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;esfvermelho@mariocampos.mg.gov.br;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
14621;4104300014621;41;410430;75904524000106.0;MUNICIPIO DE CAMPO MOURAO;UNIDADE DE SAUDE RIO DA VARZEA;;;M;;;M ;MUNICIPAL;4;2;87300970;ESTRADA PARA O BARREIRO DAS FRUTAS KM 22;S/N;ZONA RURAL;(44)3518-1600;-24.0836553633;-52.2197346626;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;saude@campomourao.pr.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
9350;3549900009350;35;354990;;GUACELLI CLINICA RADIOLOGICA SC LTDA;GUACELLI;;;M;;;M ;MUNICIPAL;4;39;12210000;RUA VILACA;689;CENTRO;12 39212658;-23.1817;-45.88701;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;48288708000116.0;crisguacelli@hotmail.com;2240.0;;;;;1.0;0.0;;NAO
6121101;2611606121101;26;261160;;PLAUTO JUSTINIANO DE CARVALHO;PLAUTO JUSTINIANO DE CARVALHO;;;M;;;M ;MUNICIPAL;4;22;52020130;RUA VICENTE MEIRA;28;ESPINHEIRO;8134261302;;;5.0;ATENDIMENTO COM TURNOS INTERMITENTES;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
304441;3301900304441;33;330190;;FABIOLA LOURENCO SILES;CONSULTORIO MEDICO;;;M;;;M ;MUNICIPAL;4;22;24800258;AVENIDA 22 DE MAIO;1233;JARDIM IMPERIAL;;-22.7541247093;-42.8889030646;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4545;2927400004545;29;292740;13927801000572.0;SECRETARIA MUNICIPAL DE SAUDE DE SALVADOR;UBS SANTO ANTONIO;;;M;;;M ;MUNICIPAL;4;2;40301460;PRACA DOS 15 MISTERIOS;238;SANTO ANTONIO;(71) 3202-0603;-12.9668824935;-38.50489676;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubssantoantonio@salvador.ba.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
3716597;4300453716597;43;430045;;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;APAE ESCOLA DE EDUCACAO ESPECIAL ANITA BLUM STADLER;;;D;;;D ;DUPLA;3;36;98905000;RUA SAO NICOLAU;27;CENTRO;055-3536-1410;-27.8346229;-54.0557306;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3022882000184.0;apaealegriars@yahoo.com.br;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
623458;4128100623458;41;412810;;CANALI CHAMORRO LTDA;CANALI CLINICA MEDICA;;;M;;;M ;MUNICIPAL;4;36;87501070;AMAMBAI;3411;ZONA I A;44 36393590;-23.7615912;-53.3182501;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32137805000178.0;escritorioorgatec@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
1129155;3550301129155;35;355030;;GIULIANA ARGENTO TOLEDO PETENUCI;GIULIANA ARGENTO TOLEDO PETENUCI;;;M;;;M ;MUNICIPAL;4;22;1323000;RUA MAESTRO CARDIM;354;LIBERDADE;;-23.5640415187;-46.6411803912;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;escritoriometropole@hotmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;NAO
3110850;2507503110850;25;250750;;CENTRO MEDICO HOSPITALAR LEONARDO F SILVA LTDA;CLINICA OTORRINOLARINGOLOGIA LEONARDO F SILVA;;;M;;;M ;MUNICIPAL;4;7;58032090;RUA ANTONIO RABELO JUNIOR;170;MIRAMAR;(83)3221-7110;-7.1194492237;-34.8370081186;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);4165758000130.0;;2062.0;1.0;1.0;0.0;1.0;1.0;1.0;;NAO
2922398;5218502922398;52;521850;;REGINA C F LACERDA;ESPACO MULTIDISCIPLINAR SINAPSE;;;M;;;M ;MUNICIPAL;4;22;75860056;JOAQUIM TIMOTEO DE PAULA ESQUINA COM A AVENIDA WIL;179;CENTRO;64 84499302;-18.4442145988;-50.4490846395;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;33621539000117.0;CONTABILIZZESOLUCOES@GMAIL.COM;2135.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
12165;3205300012165;32;320530;27142058000126.0;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE CONSOLACAO MARIA RANGEL PASSOS;;;M;;;M ;MUNICIPAL;4;2;29045540;RUA DESEMBARGADOR OTAVIO DE CARVALHO LENGRUBER;S/N;CONSOLACAO;(27)33826744;-20.3032363982;-40.3042942286;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;usconsolacao@correio1.vitoria.es.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
1937;2611600001937;26;261160;;FUNDACAO ODONTOLOGICA PRESIDENTE CASTELO BRANCO;FOPCB;;;M;;;M ;MUNICIPAL;2;36;50100280;RUA ARTUR COUTINHO;143;SANTO AMARO;(81) 3423-7553;;;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;11526498000147.0;;3999.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
3568725;4209303568725;42;420930;;MONICA APARECIDA DE MORAES;MONICA APARECIDA DE MORAES;;;M;;;M ;MUNICIPAL;4;22;88502045;WALTER DACHS;187;CENTRO;(49)32224976;-27.8181461;-50.3247206;2.0;ATENDIMENTO SOMENTE A TARDE;;monica@newsite.com.br;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5529891;3510505529891;35;351050;;ILKA YUMI NAKAMURA;ILKA YUMI NAKAMURA;;;M;;;M ;MUNICIPAL;4;22;11660660;AVENIDA BAHIA;341;JARDIM PRIMAVERA;38839550;;;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;ilkanakamura@gmail.com;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;NAO
633674;4115800633674;41;411580;;J M C BARRETA E CIA LTDA;FARMACIA E ORTOPEDICOS N S APARECIDA;;;M;;;M ;MUNICIPAL;4;43;85884000;AV BRASILIA;1183;CENTRO;45 3264-4873;-25.2898895856;-54.094619751;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;7505476000123.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
16586;4106900016586;41;410690;75095679000149.0;UNIVERSIDADE FEDERAL DO PARANA;LABORATORIO DE HISTOCOMPATIBILIDADE LIGH;;;M;;;M ;MUNICIPAL;3;39;80230150;RUA CEL FRANCISCO HERACLITO DOS SANTOS;S/N;JD DAS AMERICAS;41 33611729;-25.4496985;-49.229922;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ligh@ufpr.br;1104.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2881586;2304402881586;23;230440;;MARIANA ARAUJO MACIEL;MARIANA ARAUJO MACIEL;;;M;;;M ;MUNICIPAL;4;22;60040530;AVENIDA TREZE DE MAIO;1096;FATIMA;34944208;-3.74939;-38.52886;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;mariana.araujo.macielgmail.com;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
13838;4104200013838;41;410420;;INSTITUTO DE SAUDE LENY PAROLIN MELZER;HOSPITAL SAO LUCAS;;;E;;;E ;ESTADUAL;4;5;83601050;RUA GENEROSO MARQUES;2022;CENTRO;(41) 30329300;-25.4619612069;-49.5289654859;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);52695456000117.0;hospital.parolin@bol.com.br;3999.0;1.0;1.0;1.0;1.0;1.0;1.0;;SIM
13560;4102300013560;41;410230;76105527000142.0;PREFEITURA MUNICIPAL DE BALSA NOVA;UNIDADE DE SAUDE VEREADOR RENATO ANTONIO COLTRO;;;M;;;M ;MUNICIPAL;4;2;83650000;RUA SAO CAETANO;392;SAO CAETANO;(41)3636-9201;-25.45808;-49.58412;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubsrenatocoltro@balsanova.pr.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
10782;5300100010782;53;530010;394700000108.0;UNIDADE BASICA DE SAUDE 1 SANTA MARIA;UBS 1 SANTA MARIA;;;E;;;E ;ESTADUAL;4;2;72507520;QR 207 307 CONJ T LOTE;2;SANTA MARIA;6134497486;-16.0264665703;-48.0262992094;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1023.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
1759;2611600001759;26;261160;10565000000192.0;MUNICIPIO DO RECIFE;US 103 USF MAIS PROF MARIO RAMOS;;;M;;;M ;MUNICIPAL;3;2;52070150;RUA OSCAR DE BARROS;S/N;CASA AMARELA;(81) 3355-4434 /4435;-8.0226648;-34.9162214;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
2118319;3104502118319;31;310450;;FUNDACAO MUNICIPAL DE SAUDE DE ARINOS;HOSPITAL NOSSA SENHORA APARECIDA;;;M;;;M ;MUNICIPAL;4;5;38680000;RUA JOSE GOMES VIANA;1200;CENTRO;(38)36351090;-15.9144351;-46.1088478;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);18650424000167.0;fundacaoarinos@yahoo.com.br;1155.0;1.0;1.0;0.0;1.0;1.0;1.0;;SIM
9172;3549900009172;35;354990;46643466000106.0;PREFEITURA MUNICIPAL DE SAO JOSE DOS CAMPOS;UBS JARDIM SATELITE;;;M;;;M ;MUNICIPAL;3;2;12230000;AVENIDA ANDROMEDA;1960;JARDIM SATELITE;(12) 3917-3496;-23.2302174;-45.2302174;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;ubs_satelite@sjc.sp.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9814;5002700009814;50;500270;;ULTRA MEDICAL CENTRO DE DIAGNOSTICO EM MEDICINA LTDA;ULTRA MEDICAL CENTRO DE DIAGNOSTICO EM MEDICINA LTDA;;;M;;;M ;MUNICIPAL;4;39;79010040;PERNAMBUCO;671;JARDIM CIDADE;;-20.4499196;-54.6117343;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;37222395000187.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
9976612;5003709976612;50;500370;;THAISE MIOR BABY;THAISE MIOR BABY;;;M;;;M ;MUNICIPAL;4;22;79825130;RUA IGUASSU;1720;VILA SAO LUIZ;67 996482780;-22.2150960171;-54.8152553474;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
1155563;3550301155563;35;355030;;JULIANA ROMANI DELGADO;JULIANA ROMANI DELGADO;;;M;;;M ;MUNICIPAL;4;22;3118030;RUA GUAIMBE;713;MOOCA;;-23.8858376999;-46.5380859375;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
11894;3205300011894;32;320530;27142058000126.0;MUNICIPIO DE VITORIA;UNIDADE BASICA DE SAUDE GRANDE VITORIA;;;M;;;M ;MUNICIPAL;4;2;29023500;RODOVIA SERAFIM DERENZI;2285;ESTRELINHA;(27)981070142;-20.294604;-40.344033;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;DUSGVITORIA@VITORIA.ES.GOV.BR;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
4197;2927400004197;29;292740;13927801000572.0;SECRETARIA MUNICIPAL DE SAUDE DE SALVADOR;UBS VIRGILIO DE CARVALHO;;;M;;;M ;MUNICIPAL;4;2;40415000;RUA DUARTE DA COSTA;S/N;BONFIM;(71) 3202-1608;-12.929776;-38.5006704;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;dsant.vc@salvador.ba.gov.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
